num__tamano_tienda,num__antiguedad_tienda,num__temperatura,num__precio_combustible,num__indice_economico,num__semana,num__es_feriado,num__clientes_estimados,cat__tipo_tienda_B,cat__tipo_tienda_C,remainder__id_tienda,remainder__ventas_semanales
-0.1504988011431405,-1.586165271759541,-1.3827220141204453,-1.420841780523196,-0.28355546015661015,0.9876117343492016,-0.33113690972805604,0.8576981545249631,1.0,0.0,86.0,40377.98940575674
1.2865393486324814,0.35224592637939783,-1.0474399628823798,0.8358862128130509,-1.2208881957358695,1.5955918297650606,-0.33113690972805604,-1.1632759807473771,0.0,0.0,35.0,59430.33007719102
0.6174998223435721,1.0791501256815,-0.8539200378577626,-0.024143394093923794,1.0365815541222863,-0.7687752079632804,-0.33113690972805604,-0.425944857279642,0.0,0.0,41.0,56547.32392485434
-0.5884135068285355,-0.6169596726900716,0.1258096708862135,-1.657948010390675,-0.16777339117467246,1.2578251100895834,-0.33113690972805604,1.0331366787513152,0.0,0.0,97.0,36408.75201986887
-0.11743693415313547,-1.22271317210849,-0.6357354710495536,-0.1474005843546341,-0.8610505191733332,1.2578251100895834,-0.33113690972805604,1.2463439076083547,1.0,0.0,25.0,40500.51388974282
1.5510927785271107,-1.586165271759541,-0.7872701123684631,0.323515798647848,-0.09036455959140936,0.04186491925786518,-0.33113690972805604,-0.1496234859604163,0.0,0.0,86.0,54503.50290326035
0.5825984074586023,-0.25350757303902055,-0.712157240817739,1.8425386866361546,-0.11274700934794361,1.5280384858299654,-0.33113690972805604,0.7505029425724602,1.0,0.0,84.0,40000.03309609993
1.0461553004521749,1.2003008255651835,-0.15091305380061887,-0.20011079766857154,-0.0438590031286315,-0.22834845648251664,-0.33113690972805604,0.15721402084386185,1.0,0.0,98.0,43086.25257241015
0.7017480741963962,-0.011206173271653198,-0.1901883517418767,-1.082015495173215,-0.12539098413567465,-1.5794153351844258,-0.33113690972805604,-0.56487599130722,0.0,0.0,95.0,64357.20809522696
1.799004243434093,1.2003008255651835,1.1941207792426092,0.9820864579170429,1.7916201554095894,-0.7687752079632804,-0.33113690972805604,1.2270486957251414,1.0,0.0,95.0,59004.55802166705
0.960593449262722,1.442602225332551,0.8231923988275952,-0.6224692923558751,0.6796422854703151,0.312078294998247,-0.33113690972805604,0.5749531664737566,0.0,1.0,76.0,35933.73137154409
-0.6754327716054866,1.5637529252162345,0.14214925820706834,0.47127142353851864,0.06233739792599875,-0.9714352397685667,-0.33113690972805604,-0.4718105719623656,0.0,1.0,28.0,22689.98732286827
0.9999566488985306,0.23109522649571415,1.173235438736389,-1.2335485494681475,0.9991005662682738,1.2578251100895834,-0.33113690972805604,-0.45345831145792054,0.0,1.0,70.0,40875.55765033378
0.3879285491378084,-0.25350757303902055,1.0447945495726831,0.4055902189415563,-1.0234710831089637,-0.566115176157994,-0.33113690972805604,-0.7108761521799181,0.0,0.0,21.0,40171.54467833097
-0.27714906720421334,0.5945473261467652,0.60231968799727,-1.854197445175107,0.2186800076673413,0.5822916707386289,3.019898931898722,-0.9630497432480827,0.0,0.0,79.0,56550.64173194117
-1.815512721152537,0.8368487259141325,1.8621684111135526,-0.15828188299274912,1.092973285347112,0.9200583904141062,3.019898931898722,-0.4128492946900518,0.0,0.0,24.0,28967.527782432546
0.08989932867109923,-1.3438638719921736,-0.8880778411898135,-1.854197445175107,1.7916201554095894,-1.174095271573853,-0.33113690972805604,-0.9057234460597975,0.0,0.0,65.0,48280.04293433278
1.799004243434093,1.5637529252162345,-0.0027050048347185916,-1.854197445175107,0.7199165388316711,-0.7687752079632804,-0.33113690972805604,0.4413992842173304,0.0,1.0,37.0,41069.96009291825
0.49695530811538247,-0.7381103725737552,0.21767291693282145,-1.1303329710182783,1.7836382065313878,1.1227184222193924,-0.33113690972805604,0.2819908771032829,1.0,0.0,3.0,40174.9262882932
-1.1848351568989772,-1.4650145718758574,-0.9617602992497974,1.613880082043988,-0.8927028593242601,-1.3767553033791395,-0.33113690972805604,-0.18836643547906648,0.0,1.0,16.0,27493.492184042472
-1.2521781526736888,0.7156980260304489,1.7084748540565573,-1.055437101413733,-1.3863578167236406,0.24452495106315156,-0.33113690972805604,-0.39301399565782336,1.0,0.0,40.0,26029.77029014945
-0.25906140945518424,0.5945473261467652,0.6168955518539895,1.8425386866361546,-1.813776057176469,0.5147383268035334,-0.33113690972805604,-1.870566183027038,0.0,1.0,96.0,24949.60420655478
0.9694598221736523,0.9579994257978163,-1.449384977886295,-1.4499881263230212,0.6460645449178326,0.10941826319296064,-0.33113690972805604,0.5654648000186586,0.0,0.0,59.0,51393.13534436782
0.8232450301489307,-1.4650145718758574,0.0567533363225967,0.22077256793313738,0.8611320626531883,1.5280384858299654,-0.33113690972805604,-0.8657650157629994,0.0,0.0,68.0,50672.68385507054
-1.815512721152537,-1.586165271759541,-0.5107440243372597,0.41020231509695143,-0.5098861128082365,-0.7012218640281849,-0.33113690972805604,0.4880039654364063,0.0,0.0,33.0,27641.92965952418
0.26377456965175394,0.35224592637939783,-1.2619846040702398,0.3646144167917995,-0.13675038763182396,1.325378454024679,3.019898931898722,1.8508075304135234,1.0,0.0,12.0,55724.84137961314
-0.1870561442611984,0.35224592637939783,0.10130808941865607,-1.359252852768525,0.29089032579476276,1.5280384858299654,-0.33113690972805604,-1.4678501860072966,1.0,0.0,25.0,39276.446230366775
-0.3205865271611534,-0.7381103725737552,0.1816541989767444,-1.854197445175107,1.7916201554095894,0.37963163893334245,-0.33113690972805604,-1.870566183027038,1.0,0.0,4.0,29721.80543651549
-0.27061417627189155,-0.3746582729227042,-1.5085075789151028,-1.744565707121906,0.2872921989297904,1.3929317979597744,-0.33113690972805604,0.011200321647454861,0.0,0.0,47.0,47718.74526629547
-0.735958067558392,-1.586165271759541,0.10623895865925889,0.3900379633983488,-0.015326259328292537,1.4604851418948699,-0.33113690972805604,0.5477416382840528,1.0,0.0,77.0,33978.69743328613
0.5348987797248277,-1.586165271759541,0.6553962415270308,1.0059997661553477,-0.49749330834307576,0.9876117343492016,-0.33113690972805604,1.2002805667200662,1.0,0.0,79.0,151384.96778588425
-0.6474960533927193,-0.4958089728063879,1.41033746903544,-0.2560362611028999,-1.813776057176469,-0.16079511254742118,-0.33113690972805604,-0.932965362316145,0.0,1.0,27.0,33591.223662973454
1.0156974836177015,-1.4650145718758574,-0.7003489378225366,1.0846013276050879,1.7916201554095894,-0.566115176157994,-0.33113690972805604,-0.5891898941021214,0.0,0.0,14.0,61117.38208556824
1.1654248618579,-0.7381103725737552,0.1705854799372191,0.5594971300287859,-0.2848965321178548,0.6498450146737244,-0.33113690972805604,1.198533851549828,0.0,0.0,23.0,58936.323180851774
1.2920290716400555,0.4733966262630815,-0.9519647520595657,-0.4639193591026889,1.4004741942753316,-0.09324176861232573,-0.33113690972805604,-0.1405686478026761,0.0,1.0,78.0,36966.29193687664
-1.0705060516648461,0.10994452661203048,1.3755393824773936,-0.365574043052224,0.3006036259329006,0.9876117343492016,-0.33113690972805604,0.7144948482655711,1.0,0.0,24.0,27019.97920532617
-0.3169540713508661,-1.1015624722248063,-0.9679392461643765,0.2608207580134604,-0.2915106589361191,-0.6336685200930894,-0.33113690972805604,-1.0560524466647083,0.0,1.0,32.0,25080.664548648805
0.5653938888353406,-1.586165271759541,0.8226932899054331,-1.1883811813859908,-1.813776057176469,0.312078294998247,-0.33113690972805604,-0.9166575929813836,0.0,0.0,85.0,39251.60401773877
0.15939289405773813,0.5945473261467652,0.9133636636091831,-1.7271136109166243,0.19098140552804205,0.6498450146737244,-0.33113690972805604,-1.1335524613895727,0.0,0.0,33.0,38655.97010915849
-1.815512721152537,1.0791501256815,-0.48709589791196567,1.034479180524639,-0.3343555271033435,-0.7012218640281849,-0.33113690972805604,0.20684428033603794,0.0,0.0,51.0,27648.73558178361
0.8064229116058252,-0.6169596726900716,-1.3103334169375542,-0.2767466453694855,0.80033405016106,1.2578251100895834,-0.33113690972805604,-1.1595474935676988,0.0,0.0,81.0,50200.925936598
0.5805178599987829,1.2003008255651835,0.5932274710847695,0.3355750575145301,0.6936216187552401,-1.1065419276387576,-0.33113690972805604,-0.12165383632912473,1.0,0.0,85.0,47336.80075544756
0.6548385181427252,-1.22271317210849,0.14867201407901098,-1.5026921133842903,0.49187889144173985,-0.16079511254742118,-0.33113690972805604,-1.124172354908811,0.0,0.0,67.0,54651.02729471749
-1.0535030521016233,-0.7381103725737552,-1.13852682219933,1.5434888359498615,0.5172612124605457,0.24452495106315156,-0.33113690972805604,0.20606177725394145,1.0,0.0,2.0,27881.06651434058
-0.0914995434786733,1.2003008255651835,0.9774209439116597,0.7143832414831754,1.388873340404139,-1.1065419276387576,-0.33113690972805604,0.011200321647454861,0.0,1.0,66.0,27276.537707517564
-1.6627479677143524,0.23109522649571415,-0.07905355305541992,-0.46385173296800875,1.1751094589558366,-0.3634551443527076,-0.33113690972805604,-1.363546155013976,0.0,0.0,21.0,27143.437238652823
-0.7394737277034081,-1.1015624722248063,-0.8086067732700911,0.2707739483860037,-0.16201982891851952,1.5955918297650606,-0.33113690972805604,1.8508075304135234,1.0,0.0,82.0,32749.02533586591
-0.023814847223816223,0.8368487259141325,-1.5304676886694124,-1.6786671726980982,0.5015671067321735,-1.309201959444044,-0.33113690972805604,-0.6088934356667208,1.0,0.0,60.0,36464.20262425952
-0.5345654014319591,0.5945473261467652,-1.8478544636018888,-0.03056376091362033,-0.6849282258668107,0.9200583904141062,-0.33113690972805604,-1.545005809830224,0.0,1.0,93.0,30340.22669099765
0.24202683684500914,0.8368487259141325,0.05029779277443006,0.13232777088482897,1.5266818028045992,1.4604851418948699,3.019898931898722,-1.2463893057677742,0.0,1.0,7.0,31988.975034120307
0.9749539520484453,-1.1015624722248063,-0.37881409525156023,1.8425386866361546,-1.813776057176469,-1.038988583703662,-0.33113690972805604,1.396466571183469,0.0,0.0,85.0,55221.86265594917
-0.6904297541171797,-0.9804117723411226,0.1814932645716153,0.4742795504680089,0.6510794975193126,0.9876117343492016,3.019898931898722,0.8052824632779103,0.0,1.0,60.0,37746.64988124262
-1.7406348534605707,-1.586165271759541,1.8621684111135526,-1.0817651183248465,1.1757175452874842,1.5955918297650606,-0.33113690972805604,1.590621795857821,1.0,0.0,45.0,28948.652756769206
-0.48487498516917427,0.10994452661203048,-0.13274777379592845,-1.2735934596409015,0.7698095307960208,-0.4985618322228985,-0.33113690972805604,1.5679168176969926,1.0,0.0,30.0,40120.43566289474
-0.12819403368016644,-1.586165271759541,0.018369761020940793,-0.29189502141414714,1.1783727411545322,0.6498450146737244,-0.33113690972805604,0.7614343091309245,1.0,0.0,65.0,46925.13066870847
-1.15302219447187,0.8368487259141325,-0.7652260463728009,0.4424312806212143,0.4320231977364999,-0.4985618322228985,-0.33113690972805604,0.4213127804355304,1.0,0.0,79.0,38525.52111033634
0.28510195999215215,-1.1015624722248063,-0.0027050048347185916,-1.854197445175107,1.267313577815554,0.1769716071280561,-0.33113690972805604,0.5615600349284142,0.0,0.0,60.0,44253.29644267335
1.3719064984187235,0.35224592637939783,-0.39865532747677,-1.0710508703840653,-1.054832487291521,1.0551650782842972,-0.33113690972805604,0.18158469151234288,1.0,0.0,61.0,53693.84654632412
-0.28410721409027023,1.5637529252162345,-0.05085345936294294,-0.06752656816639799,1.1827190452923524,-0.7012218640281849,-0.33113690972805604,0.023378374532961474,0.0,0.0,83.0,51760.65529120453
-1.815512721152537,-0.25350757303902055,-0.326440206254549,0.3450973558567199,0.7168872771687311,0.312078294998247,-0.33113690972805604,0.3010974449843025,0.0,0.0,48.0,38111.61065863254
-0.7301413842785112,0.23109522649571415,-0.26588890674683213,-1.854197445175107,-1.813776057176469,-0.09324176861232573,-0.33113690972805604,1.2286027687504402,0.0,0.0,36.0,44666.6441545724
-0.6218853456964657,1.2003008255651835,1.265625323909848,-0.08762721017665392,-0.9516257918337705,-0.3634551443527076,-0.33113690972805604,-0.05192226174189479,0.0,0.0,5.0,37608.24479842037
-1.4387630311540756,1.0791501256815,-0.0027050048347185916,-0.8072696977762852,-1.813776057176469,-0.8363285518983757,-0.33113690972805604,-1.2749586053191193,1.0,0.0,5.0,25681.654458350884
1.2900654964851597,-1.4650145718758574,-1.039179793561489,0.1509204581928525,0.21805233435702515,1.5955918297650606,-0.33113690972805604,0.008774266477540517,1.0,0.0,57.0,46988.56570942053
